ind_variables,p,SSE,R2,adj_R2,Cp,AIC,BIC,PRESS
LSTAT + RM + NOX + RAD + B,5,73.16665692874203,0.7480963622199592,0.7429970982972863,35.71029170385572,-59.161202758845604,-37.960865826480486,14.614515322920468
LSTAT + RM + NOX + RAD + ZN,5,72.49766151712494,0.7446344173349166,0.7394650735562712,33.171062515215056,-53.99127398126217,-32.79093704889705,15.006700514446488
LSTAT + RM + NOX + DIS + B,5,73.92190819311553,0.7512440524381669,0.7462085069409639,38.576912344226685,-58.926704199757125,-37.72636726739201,14.362810299429613
LSTAT + RM + NOX + DIS + ZN,5,73.47982968902349,0.7614488667675093,0.7566198964591593,36.89896564718174,-58.3475747305082,-37.14723779814308,14.765279608603294
LSTAT + RM + NOX + B + ZN,5,74.67508732601911,0.7416838682871387,0.7364547967949755,41.435668032731314,-52.48946707290679,-31.289130140541673,14.645602084780586
LSTAT + RM + AGE + PTRATIO + RAD,5,71.5638854013774,0.766277037855666,0.7615458038041613,29.626835562999702,-70.39529218506357,-49.19495525269845,14.02604301524108
LSTAT + RM + AGE + PTRATIO + DIS,5,72.06231818291668,0.7678839514991533,0.7631852460639135,31.518679730361953,-68.64792051036136,-47.44758357799624,14.046243336501414
LSTAT + RM + AGE + PTRATIO + B,5,72.27478713579113,0.7728276302333672,0.7682289992664313,32.325123776838495,-78.16459813060715,-56.96426119824203,13.329033282558068
LSTAT + RM + AGE + PTRATIO + ZN,5,72.38190127241617,0.765638126083168,0.760893958594973,32.73168462540531,-67.30057194820733,-46.100235015842216,14.013292741668492
LSTAT + RM + AGE + RAD + DIS,5,72.00671347097327,0.7561433833151157,0.7512070145563123,31.3076272998955,-60.17935225302557,-38.97901532066045,14.888708434912065
LSTAT + RM + AGE + RAD + B,5,73.01663863108371,0.749949865580813,0.7448881219690886,35.140884449890564,-59.78378235183311,-38.58344541946799,14.564009909737864
LSTAT + RM + AGE + RAD + ZN,5,72.36174870137332,0.7476078250178926,0.7424986716781738,32.65519382183692,-54.818276307372116,-33.617939375007,14.940215462827409
LSTAT + RM + AGE + DIS + B,5,74.94535721529235,0.7506108309404405,0.7455624671942955,42.46150046705918,-56.47851345576794,-35.27817652340282,14.690491305097746
LSTAT + RM + AGE + DIS + ZN,5,74.08442765334803,0.7551799447682084,0.7502240732048118,39.19376882781148,-51.70368308436099,-30.50334615199587,15.406152836916151
LSTAT + RM + AGE + B + ZN,5,74.89658194499076,0.7453033962268271,0.7401475945310139,42.276369765289076,-53.05115492735547,-31.85081799499035,14.616902542538066
LSTAT + RM + PTRATIO + RAD + DIS,5,71.14684386084147,0.7727160431338401,0.7681151533187356,28.043918798227253,-74.47966960649524,-53.27933267413012,13.930805684868373
LSTAT + RM + PTRATIO + RAD + B,5,72.11145274658645,0.7702202138500058,0.7655688011749047,31.705174160779393,-77.61572709427708,-56.41539016191196,13.496959301441057
LSTAT + RM + PTRATIO + RAD + ZN,5,71.44536702504115,0.7664171542880167,0.7616887566015393,29.176988949170322,-71.21724990732082,-50.0169129749557,13.979355106471447
LSTAT + RM + PTRATIO + DIS + B,5,71.94737191031838,0.7788124604275259,0.7743349798693787,31.08239134117622,-82.14778738140853,-60.947450449043416,13.262010387264755
LSTAT + RM + PTRATIO + DIS + ZN,5,71.89855600414138,0.7682640365432547,0.7635730251372477,30.897106402472446,-69.37832471671192,-48.1779877843468,14.04354219478427
LSTAT + RM + PTRATIO + B + ZN,5,72.1967074757738,0.7730738260217275,0.7684801787752037,32.02876576254977,-79.13736144002473,-57.937024507659615,13.245301102603927
LSTAT + RM + RAD + DIS + B,5,72.71145553163838,0.7582528172144272,0.753359149546703,33.98253594624646,-65.01887105446968,-43.818534122104566,14.376085802951822
LSTAT + RM + RAD + DIS + ZN,5,71.43554671459829,0.7661673423667013,0.7614338877587397,29.139715122646237,-65.18749547412898,-43.98715854176386,14.620686889168812
LSTAT + RM + RAD + B + ZN,5,73.34831942881182,0.7482892566424338,0.7431938974651551,36.399807229147086,-58.89118988326584,-37.69085295090072,14.5567806999388
LSTAT + RM + DIS + B + ZN,5,74.50515055067466,0.7608330543270967,0.7559916181798719,40.79065849651482,-61.98174957225615,-40.78141263989103,14.445074274361756
LSTAT + CRIM + INDUS + TAX + NOX,5,72.94877483443645,0.6996938432016427,0.693614771201676,34.88330161702453,-29.933398664906576,-8.733061732541458,14.165647312262209
LSTAT + CRIM + INDUS + TAX + AGE,5,71.4806790355421,0.7081229002230363,0.7022144569077131,29.311018699175406,-38.56320122885387,-17.362864296488752,13.766837073746839
LSTAT + CRIM + INDUS + TAX + PTRATIO,5,70.66793688902297,0.7271454136866651,0.7216220414940875,26.226186508336582,-52.63275251445907,-31.432415582093952,12.867002336740576
LSTAT + CRIM + INDUS + TAX + RAD,5,71.8669943231036,0.7093556598711813,0.703472171204606,30.77731134806396,-39.206453472677254,-18.006116540312135,13.565180631122558
LSTAT + CRIM + INDUS + TAX + DIS,5,70.48027283460175,0.7159827838752909,0.7102334475164911,25.513891571226054,-44.69661014382143,-23.496273211456312,13.418360015225412
LSTAT + CRIM + INDUS + TAX + B,5,72.92993014097095,0.700540831270407,0.6944789047779051,34.811774974438265,-30.209552588572592,-9.009215656207473,14.088992649837737
LSTAT + CRIM + INDUS + TAX + ZN,5,72.962801947713,0.6997424781146762,0.6936643906271189,34.936542722786555,-29.10663220720579,-7.906295274840673,14.044070966324478
LSTAT + CRIM + INDUS + NOX + AGE,5,71.4268918992096,0.7081123731474128,0.7022037167333928,29.1068650320841,-38.37823410298921,-17.177897170624092,13.75270029857457
LSTAT + CRIM + INDUS + NOX + PTRATIO,5,70.95030907504625,0.7260079172317085,0.7204615187951035,27.297954243002266,-50.114466266695274,-28.914129334330156,12.986246602487073
LSTAT + CRIM + INDUS + NOX + RAD,5,72.30460000212368,0.7024995352710652,0.6964772586571192,32.43828105575864,-33.64150329974041,-12.441166367375288,14.030811747246235
LSTAT + CRIM + INDUS + NOX + DIS,5,70.38690858120529,0.7168005681458496,0.7110677861245105,25.159519578110462,-44.819798795859015,-23.619461863493896,13.326364615149282
LSTAT + CRIM + INDUS + NOX + B,5,72.83947422035591,0.7013768139059333,0.6953318101388469,34.468441806642886,-31.44381461808132,-10.2434776857162,14.13994859094896
LSTAT + CRIM + INDUS + NOX + ZN,5,72.87245619058262,0.7004170071409231,0.6943525740870957,34.59362768990047,-30.28978293481441,-9.089446002449293,14.091808513266784
